giftid,GiftDate,DonationAmount,gifttype,id
8818,8/14/2021,25.85,Credit,e1e450377c66105d9e53fd77013bb849
8818,8/14/2021,25.85,Credit,e1e450377c66105d9e53fd77013bb849
8821,8/14/2021,75,Credit,19737c8ec7946e1e3c2b7f541df45275
8826,8/15/2021,51.7,Credit,a4c9c0c9112af8beb13e8a86d3bf143b
8826,8/15/2021,51.7,Credit,a4c9c0c9112af8beb13e8a86d3bf143b
8828,8/15/2021,32,Credit,16963aa8a58b4429a7f531c7f333a51c
8828,8/15/2021,32,Credit,16963aa8a58b4429a7f531c7f333a51c
8829,8/15/2021,50,Credit,e4615d8bdab1dd165d8289127aae7fa4
8830,8/15/2021,51.7,Credit,809283d45a6f653f96cfec9143bcba66
8844,7/7/2020,25.85,Credit,593535fddb8260976dbc3a09d779b0b0
8844,7/7/2020,25.85,Credit,593535fddb8260976dbc3a09d779b0b0
8846,1/15/2021,51.7,Credit,f72299f3a6770bcfe5d85850627e5156
8869,1/18/2021,103.4,Credit,48a6e73b23472fbb3fae30cdbb308a1f
14586,7/21/2020,1.03,Credit,879c17b135ec6edcc7fcb86c361c3a80
14586,7/21/2020,1.03,Credit,a2bfec714806a9db3d734bbdd4cd2de9
14586,7/21/2020,1.03,Credit,15d7afa5af173227a30daaa98556f83d
14586,7/21/2020,1.03,Credit,79c94d9ffbe5e991f91fb5a4ae128c46
14590,7/21/2020,10.34,Credit,52a80f97af0599d6a05424fdf230d335
14590,7/21/2020,10.34,Credit,879c17b135ec6edcc7fcb86c361c3a80
14590,7/21/2020,10.34,Credit,a2bfec714806a9db3d734bbdd4cd2de9
14590,7/21/2020,10.34,Credit,15d7afa5af173227a30daaa98556f83d
14590,7/21/2020,10.34,Credit,79c94d9ffbe5e991f91fb5a4ae128c46
16508,1/5/2022,51.79,Credit,1b0291570c16c5840b215c966cc646df
16510,1/5/2022,515.13,Credit,e896e7c7dfb4d08ba1944a09840e14ce
16580,1/16/2022,103.27,Credit,741aa227a5db5e8603f7bd84183c98ed
16584,1/17/2022,26.05,Credit,d782c48490590c644bfc1c4a07a99502
16592,12/28/2021,200,Check,0dc3c1b01fd1241e8305c783ff340d35
16596,9/26/2021,5000,Check,59005001d9253425ffbde841e7f5ac87
16600,1/18/2022,20.9,Credit,09b91edbec7c57724c7db20db3319eae
16640,12/29/2021,400,Check,24a4981c4e9a0a341732fffc0feafa5d
16640,12/29/2021,400,Check,db12d19f2f93a1bfbbc857e477ec2af8
16643,1/20/2022,103.27,Credit,f5a0a6fa77d1f35abac92307d40096a5
16646,1/21/2022,103.27,Credit,95632e1bd553a5a2ed1877128c7273d6
16651,1/22/2022,51.79,Credit,6839ab65350b427a4da79241eddc098c
16654,1/22/2022,26.05,Credit,e106de2aa9b9da75191fca57608a7fdd
16657,1/22/2022,20,Credit,f95cbb02248e8d3bc74a7e59f9d83067
16662,1/22/2022,10.6,Credit,3ad91647ddbed23e587ea9501939e8f5
16703,1/22/2022,26.05,Credit,7d9d65066db6cb6fac405f5158bbcab6
16706,1/22/2022,25,Credit,253baac5a9c53d396aa07eaca179e79a
16709,1/22/2022,206.24,Credit,3a2c6b404748191aa380886676ae3b1c
16712,1/22/2022,51.79,Credit,5e97e20faa08143af4581c3722f3ff3f
16715,1/22/2022,26.05,Credit,0b56a48ad744b207b28817c7740bc520
2537,9/14/2020,10.34,Credit,06157b2c2fcb35fb437d54e548297f33
2537,9/14/2020,10.34,Credit,06157b2c2fcb35fb437d54e548297f33
2538,9/14/2020,51.7,Credit,1fd138cbb0d6c7b5dbf3b0b8f0662633
2540,12/23/2020,103.4,Credit,2f36a50eb1c69c6afa925bcbe4bd9014
2541,12/23/2020,517,Credit,a2e73dd07298dc82ee83ec1d5155b4fe
2548,12/23/2020,83.89,Credit,72c0544b5118fe8a0bd924c068708972
2556,9/14/2020,103.4,Credit,3359de4b585267026788a846218e255b
2558,9/14/2020,51.7,Credit,9b52492f70f7f0e206950bb25b28c09d
2559,12/23/2020,413.6,Credit,d15d324023bad3c087b05c2329305b41
2563,12/23/2020,103.4,Credit,8109171912694d3f6b6787fd9ce90b3f
2564,12/23/2020,51.7,Credit,f0421c11cd9b6c9d7faad418c736c44c
2566,9/14/2020,25,Credit,41ca40a1aad68cb54f0d40f3fb5478bc
2616,12/24/2020,16,Credit,8d9e65c281264e6f5484c751f987a9a3
2625,12/1/2020,51.7,Credit,b702148f26568de1a89fda73b98062dc
2627,12/1/2020,37.22,Credit,acfd9bbab02c9baf1afdbeaea9b8c9fb
2629,12/24/2020,155.1,Credit,bc75d7b7e8fe8da714552882d91bce7f
2634,12/1/2020,155.1,Credit,2a8d77a4704cbc313ecce652edbed40f
2637,12/1/2020,103.4,Credit,6d067f417c1c069e5214e0188daf3e7c
2652,12/24/2020,25.85,Credit,d2713ff821f642b46c1a5a1291c0a988
2652,12/24/2020,25.85,Credit,49eb220d82b532a251c14081daccf0a1
2657,8/22/2020,100,Credit,b8669ea043f941880faaa7134ecde3a9
2702,12/1/2020,51.7,Credit,d2713ff821f642b46c1a5a1291c0a988
2702,12/1/2020,51.7,Credit,49eb220d82b532a251c14081daccf0a1
2703,12/1/2020,20.68,Credit,634c24b3f7271bc91d6a255ec99668b0
2704,12/24/2020,258.5,Credit,fe0e8f7cc2a214c1f98be8bcf06bc402
2705,12/24/2020,103.4,Credit,da6940aeb48f51b91f52a2fa43f37b32
2709,12/1/2020,103.4,Credit,7cff07d15a66aa400915b03a75f072a7
2714,12/24/2020,103.4,Credit,daf51c65e25230d6cb6ff0c654cece41
2719,12/24/2020,103.4,Credit,a713e99d341f552b968046270b906a5c
2720,12/24/2020,155.1,Credit,db586a1c1df9e51963ac3791983e99cb
2721,12/24/2020,103.4,Credit,7025083604c376106fdcc01372413b0e
2721,12/24/2020,103.4,Credit,7025083604c376106fdcc01372413b0e
2723,8/25/2020,25.85,Credit,b94bf51ffff4f9962f2bb001a3fd80e1
2726,12/24/2020,258.5,Credit,7025083604c376106fdcc01372413b0e
2726,12/24/2020,258.5,Credit,7025083604c376106fdcc01372413b0e
2729,8/25/2020,15,Credit,03a9db4e0c499d0967d9d4f66beb9552
2731,8/25/2020,51.7,Credit,6be4c48462e4d5ef9c18ea2a6e383a90
2731,8/25/2020,51.7,Credit,6be4c48462e4d5ef9c18ea2a6e383a90
2737,12/24/2020,51.7,Credit,6e4cd6b133768c9204a0f1936d85b85b
2738,12/24/2020,206.8,Credit,c298eaf02b2f801fa364ca1d7ea41bbb
2740,12/24/2020,51.7,Credit,563d8b707212c8f69663ed0c8c702144
2744,11/28/2020,100,Credit,a8ce59d1b21bc3db3bc4c93ad68072ca
2746,11/28/2020,25.85,Credit,9ff9cada79acce5554894b3131f9b169
2754,11/29/2020,51.7,Credit,3d6dd31665cd9f82cf10d6f07147c3e9
2755,11/29/2020,51.7,Credit,65f83a08b9d9d0d48a83075ae06b9b5f
2756,11/29/2020,51.7,Credit,65f83a08b9d9d0d48a83075ae06b9b5f
2766,11/29/2020,517,Credit,b7b54d0e2a44efdb53d4a6ad79dea333
2771,11/29/2020,103.4,Credit,e739f044101aaae7c6c07d0560a32a35
2774,11/29/2020,100,Credit,c92fd820c608bea6afdcf2e79ee42c0b
2775,11/29/2020,41.36,Credit,896b81bfcab7610eb665160e50964e48
2779,11/29/2020,103.4,Credit,3ac765ca50f3731e661a42f3a146d65d
2786,11/29/2020,155.1,Credit,2b4940fb26ff88d9c4ac90651ec5e75d
2788,11/29/2020,250,Credit,782d91db7821e76ab0127fae7c32f6e1
2798,11/30/2020,206.8,Credit,0317761f267f0d898f9b9cf88f3f3168
2800,11/30/2020,103.4,Credit,648d9eedb1fe9a44f43ce5fa23efe0e5
2801,11/30/2020,103.4,Credit,4191d558e9493514076bea8262a5c991
2803,11/30/2020,206.8,Credit,90adf96b6ceb4b3d05f0726665e024ba
2804,11/30/2020,517,Credit,37e326cf42cf834dc3ffaad439e8d94f
2814,11/30/2020,51.7,Credit,273edf593d5fb5044413e92775d5aa07
11728,6/25/2020,50,Credit,09a79e45f00ef7e02177f476bcafa0e9
11729,6/25/2020,51.7,Credit,03e87da6470247f05cc1d5b7fd0aa7c4
11731,6/25/2020,20.68,Credit,c26a8e7d7b9e5f879fbce50e1acc29f8
11732,7/15/2020,103.4,Credit,c35d06cfba471ba7bf71053e218b992f
11740,6/25/2020,51.7,Credit,6be4c48462e4d5ef9c18ea2a6e383a90
11740,6/25/2020,51.7,Credit,6be4c48462e4d5ef9c18ea2a6e383a90
11789,11/19/2020,103.4,Credit,3c8aef4388ec0aae0eed9ff8772f5d37
11805,7/16/2020,199,Credit,7c366944fb384fc9b23c23f3d7e258fe
11805,7/16/2020,199,Credit,2293d87f3e3a818e2a43f0b01372293b
11806,7/16/2020,37.22,Credit,ad8f05cbe7eb062be834540ff4a9c41a
11808,6/25/2020,50,Credit,5ff7e095f01e27cdb637094488aca94a
11810,7/16/2020,25.85,Credit,02523ad6825a3829ff67e0bc698085c4
11813,7/16/2020,103.4,Credit,4355dd48a0d5f8d21644625bc67edfe9
11814,7/16/2020,37.22,Credit,0a4c577706908803341f803fc63c4188
11821,7/16/2020,10,Credit,52a80f97af0599d6a05424fdf230d335
11821,7/16/2020,10,Credit,879c17b135ec6edcc7fcb86c361c3a80
11821,7/16/2020,10,Credit,a2bfec714806a9db3d734bbdd4cd2de9
11821,7/16/2020,10,Credit,15d7afa5af173227a30daaa98556f83d
11821,7/16/2020,10,Credit,79c94d9ffbe5e991f91fb5a4ae128c46
11822,7/16/2020,5,Credit,52a80f97af0599d6a05424fdf230d335
11822,7/16/2020,5,Credit,879c17b135ec6edcc7fcb86c361c3a80
11822,7/16/2020,5,Credit,a2bfec714806a9db3d734bbdd4cd2de9
11822,7/16/2020,5,Credit,15d7afa5af173227a30daaa98556f83d
11822,7/16/2020,5,Credit,79c94d9ffbe5e991f91fb5a4ae128c46
11827,7/16/2020,126.35,Credit,7c366944fb384fc9b23c23f3d7e258fe
11827,7/16/2020,126.35,Credit,2293d87f3e3a818e2a43f0b01372293b
11829,7/16/2020,258.5,Credit,f42a0d79898ef9d0ff1c28b4a9d7bf8a
11829,7/16/2020,258.5,Credit,f42a0d79898ef9d0ff1c28b4a9d7bf8a
2372,11/27/2020,5000,Credit,4b0944a0708c802e8ef27ca86a86e85b
2378,11/27/2020,103.4,Credit,4d0a3f15be1cabaf89efaebd491153f2
2378,11/27/2020,103.4,Credit,4d0a3f15be1cabaf89efaebd491153f2
2394,11/27/2020,500,Credit,fbe54e06902e900596256086628efc0b
2400,11/27/2020,37.22,Credit,f2d4b976c3a52895928d191d1ecd8dcd
2407,11/28/2020,25.85,Credit,d1370ad1b7665dfd02949c77f350ce91
2407,11/28/2020,25.85,Credit,d1370ad1b7665dfd02949c77f350ce91
5157,11/24/2020,51.7,Credit,b3f0a32e3f35adf9fecaeedc422a2244
5161,12/13/2020,500,Credit,767cc8d0f572579517a825d126e8e0a8
5166,5/5/2020,30,Other,0c1cc6497ed0a300c8269e6ec90d7075
5172,5/19/2020,10.34,EFT,e1c5eadf2c1bda0490cd3cfd8b9f126f
5173,5/5/2020,50,Other,3d17dbc44d756e177757570bc37d96ce
5181,5/5/2020,35,Other,85dbcbbaa450a3fb51f227129dde58eb
5188,5/10/2020,10,Other,52265c4809784f5906c45d9016e54b67
5196,5/10/2020,250,Other,004ce048393ff6f543d42165db4d5375
5197,5/10/2020,25,Other,1259c0d56f8242a5895d0b9e35eb7708
5289,5/21/2020,103.4,EFT,5363933fcde66ac723989f4865b6199d
5291,5/21/2020,25.85,EFT,b43442eb31de5815a586d7bdff329029
5294,5/21/2020,25.85,EFT,bd19608b6cb1da412c52591dbc0a5a39
5297,5/5/2020,100,Other,a1cd9a1cf7eba42370e71eb7616b71bf
5304,5/12/2020,206.8,EFT,9bddd3a131518479523878bf0d0cb64a
5306,5/12/2020,51.7,EFT,8347d8061ab2ed8335ac67b6b65396c5
5310,5/17/2021,40,EFT,bd544c662fb4bc8de87bd639c3dd40e8
5311,5/17/2021,40,EFT,bd544c662fb4bc8de87bd639c3dd40e8
5328,5/24/2021,20,EFT,bd544c662fb4bc8de87bd639c3dd40e8
5329,5/24/2021,20,EFT,bd544c662fb4bc8de87bd639c3dd40e8
5423,8/5/2021,51.7,EFT,37de5a05f8d67de6a21d59287955e597
5431,8/6/2021,51.7,EFT,520b8199949e9639e8cb79a30d0f843e
5439,8/16/2021,103.4,EFT,c5030005a928fe5ce92d58dea5a05316
5441,3/11/2020,10,EFT,2b301c9efc9ffe0216abd567012853ca
5449,12/4/2020,50,EFT,b3ead496b3c01088b4d985eb951efa54
5450,12/4/2020,20,EFT,13faad7661ba8d229880c07981cc7e48
5451,12/4/2020,258.5,EFT,27954cfc0f9c8df81b2aec71c8d97b13
5453,12/4/2020,103.4,EFT,ff093b01da8a4d01d203e3a44a87b72c
5456,12/5/2020,5.17,EFT,e4cd3fe6edd2da2a51a0d3f319cd7036
5457,12/5/2020,100,EFT,2199fa14a641bb76051249f7a94e3139
5463,12/6/2020,50,EFT,4884647b9905a50ce46780302f657939
8208,5/18/2020,150,Credit,e4a8cb730ec9b1e739941a7c128823cb
8215,5/19/2020,1551.02,Credit,4bdd581e975fc272f3e02d4557e874f2
8215,5/19/2020,1551.02,Credit,4bdd581e975fc272f3e02d4557e874f2
8216,5/19/2020,25.85,Credit,4a070d518f298644719871a0b9f58b78
8217,5/19/2020,25,Credit,0c796d186bad7fbe489ce7bd5139de4f
8224,5/19/2020,103.4,Credit,567d67b0513850ac50000b8c8107cb52
8225,5/19/2020,10.34,Credit,b0dc5d578068a333342f52f859011e1a
8227,5/19/2020,25.85,Credit,f2030bfe439afb7052d41239ad0a7463
8229,5/19/2020,51.7,Credit,efb34670a582ae413200bae9852777cd
8230,5/19/2020,258.5,Credit,9b80654707945f26a5cb0eedbd8d9fe1
8230,5/19/2020,258.5,Credit,9b80654707945f26a5cb0eedbd8d9fe1
8231,5/19/2020,103.4,Credit,ada943626661b0231217b52f6b866666
8237,5/19/2020,51.7,Credit,ab4aca3933aac3919768b2f040f5641d
8239,5/19/2020,20.68,Credit,d4e545fec46a31663c74eb9571226d9e
8241,5/19/2020,25.85,Credit,5956350f0fcfba3f73508afa6c53a970
8336,6/29/2021,51.7,Credit,de172ac16e1eb162919ab4f35772a84c
8337,6/29/2021,517,Credit,465e3ddf57f89d4c4ad7590d10b43839
8338,6/30/2021,103.4,Credit,e95426734d430b4a4a5d0523c21d8b64
8341,6/30/2021,10,Credit,20223cd52680f3b998506238d2f6bc48
8343,7/1/2021,21,Credit,9d91577c29f5d27fe1ce309c7d1f844d
8353,7/2/2021,32,Credit,a08f4606f512aebb6afecf939891a39d
8353,7/2/2021,32,Credit,b22ad4f9f12ce397314b9f88aedf6c5c
8353,7/2/2021,32,Credit,959ec1585394fd6affe425255dd9b83e
8355,7/2/2021,5.17,Credit,44ab96e3f0cd881d60a1dcc5fdab2658
8362,7/3/2021,51.7,Credit,6074dbe047bcdfd7c7d16263be419e31
8364,7/3/2021,51.7,Credit,02f8f1b8d93e317eb6770aede40fd261
8368,7/4/2021,103.4,Credit,456cd5f9374b7c20854eeeec5f36c7ac
8373,7/5/2021,15,Credit,28d4ae8d9416f8178165b3f41452f268
8375,7/5/2021,155.1,Credit,20ce7eea4b6b3ea073cfcff7bd7fa978
8378,7/6/2021,103.4,Credit,fb303dcedc4e5ebe5477659efa460d14
8473,7/20/2021,156,Credit,6789ddf8ce0cd44fa000ae36ca5315ea
8473,7/20/2021,156,Credit,cbe6e7230be8ab2a67af51796e022ef0
8473,7/20/2021,156,Credit,cbe6e7230be8ab2a67af51796e022ef0
8474,7/20/2021,3.1,Credit,907b2d4a2660613b39807c331ca9b0c1
16412,12/10/2021,521.76,Credit,66d9935efc0ccb200c76c08401104520
16415,12/10/2021,154.75,Credit,27954cfc0f9c8df81b2aec71c8d97b13
16418,12/10/2021,26.05,Credit,6ad6f6a3635c0edae13c67336258499c
2465,12/23/2020,51.7,Credit,29697efb4f1559f03bc8b5c61f78c5fe
2467,12/23/2020,25.85,Credit,ad2838dffa5a2b39cb145e2a39316391
2473,12/23/2020,25.85,Credit,d6556d018ea677effe9238b891ef3c63
2475,9/10/2020,100,Credit,1e429986614f5c472729a2197f59ee6a
2475,9/10/2020,100,Credit,9feb5f9d3ebbee152d33dce7d6e53fb9
2483,12/23/2020,100,Credit,e95426734d430b4a4a5d0523c21d8b64
2485,9/10/2020,25,Credit,17718b200aa9fc18d2f1cb5c85e1796a
2491,9/11/2020,10.34,Credit,5633d706e62a3d5057e4d1c55fcf06c2
2499,9/11/2020,50,Credit,424589028c15fb29d522abedb5dab294
5243,5/5/2020,200,Other,f577c180dc2050ea9d9cf2aee4e03f24
5247,5/20/2020,124.08,EFT,c21f3b9d75d06cf0051231620a2ff8c0
5248,5/12/2020,20.68,EFT,229a8bc0b88a77edb146bd8a9343d961
5249,5/12/2020,25.85,EFT,e039b27b4148ffa4ef8a6d4bc3551d6b
5250,5/12/2020,25.85,EFT,77351281871f801ffad36408ecbaaf2e
5252,5/20/2020,258.5,EFT,4e85ac7cebb70e080e970d30be9d8bbc
5252,5/20/2020,258.5,EFT,4e85ac7cebb70e080e970d30be9d8bbc
5253,5/5/2020,25,Other,c3f81232d63e25d05a7c269c6f64ca71
5255,5/5/2020,50,Other,36ba8350c6bb36c202d989ac763a3b0d
5257,5/5/2020,50,Other,133feb8f5599b49f9cd6dcd69ba66498
5263,5/12/2020,25.85,EFT,bc44ef1ec7648ad1bfd928d0df243209
5264,5/5/2020,10,Other,7fac96790869ca295dc38fdb02da6a08
5267,5/5/2020,50,Other,3de229fb6d5026de9504f411fbe04593
5268,5/12/2020,51.7,EFT,56b7847380e6c0764579ba1f8f0527ea
5272,5/12/2020,258.5,EFT,bf15b1cd99c9cf64858fa4a7d6483b2d
5274,5/12/2020,51.7,EFT,b1a007c3414becbc8aaff8d911be7dd1
5275,5/12/2020,103.4,EFT,1a8ebdfe710056872fb866b86c9cf12e
5280,5/12/2020,15.51,EFT,3835d767bc0b1fbea7c83daeabc29d38
5282,5/5/2020,50,Other,28324512098f0e6438a8169375fe87f0
5284,5/5/2020,10,Other,67fe7588115ca4e80bb401100849177b
5286,5/5/2020,10,Other,afe28cbc52bd7e10555606f4df0b886c
5332,5/25/2021,50,EFT,61e2838c635f0a87a30d2423184b64d7
5338,5/26/2021,50,EFT,61e2838c635f0a87a30d2423184b64d7
5341,6/17/2021,51.7,EFT,56e1b115e7d7619431f0303affc3f821
5342,5/27/2021,103.4,EFT,683e9fec55d91df6db40431b55e501d9
5348,6/1/2021,10,EFT,370c6cb89bee8dfa6dd78bf3d80898ef
5349,6/1/2021,10,EFT,370c6cb89bee8dfa6dd78bf3d80898ef
5356,6/5/2021,10,EFT,a66133d18a53ed8877b8bdfc35040873
5357,6/25/2021,25.85,EFT,e235ec7f05d1b230f048af7c563ae5ac
5360,6/29/2021,51.7,EFT,0dd5a5f633fbc371bb0f20641586e783
5365,6/30/2021,15,EFT,370c6cb89bee8dfa6dd78bf3d80898ef
5366,6/30/2021,15,EFT,370c6cb89bee8dfa6dd78bf3d80898ef
5370,7/1/2021,51.7,EFT,319dd095926b7a89055f72580bc284ec
5370,7/1/2021,51.7,EFT,319dd095926b7a89055f72580bc284ec
5373,7/7/2021,20,EFT,bd544c662fb4bc8de87bd639c3dd40e8
5374,7/7/2021,20,EFT,bd544c662fb4bc8de87bd639c3dd40e8
5474,1/18/2021,103.4,EFT,e53070e89323afab742557553049fc88
5475,1/18/2021,155.1,EFT,3e6287632a8ee194f069679234255495
5476,1/19/2021,103.4,EFT,07e08d5f1505f31d2bc551cdd13c6d72
5478,1/21/2021,51.7,EFT,eb1d97f3ffebfe75ed3e90427f15429f
5479,1/21/2021,51.7,EFT,773340f2efcf354d25190619aa8f5207
5483,1/23/2021,51.7,EFT,a2f2a95ca77a7072c46cefe9ef867982
5487,1/23/2021,10.34,EFT,666711d9d804c63758c7bf3c0fbb608c
5493,1/26/2021,195.2,EFT,d18ba933a0977b47ee06767bd4836ad8
5498,8/22/2021,1034.01,EFT,8052359bd93e54103bf03dab38cf27d2
5498,8/22/2021,1034.01,EFT,8052359bd93e54103bf03dab38cf27d2
5503,1/28/2021,103.4,EFT,7705d7b424a7c8ee66c89e5c5c43cda2
5503,1/28/2021,103.4,EFT,f7b1cde6d9a89acb6fa26f49f5f3a206
5503,1/28/2021,103.4,EFT,1696a5855cf550e04a46a3c2cd3edd19
5504,1/28/2021,103.4,EFT,549d86a3ae0064de449cb69b87544c8d
5518,8/30/2021,40,EFT,bd544c662fb4bc8de87bd639c3dd40e8
5519,8/30/2021,40,EFT,bd544c662fb4bc8de87bd639c3dd40e8
8294,6/26/2021,63,Credit,f19a6967a62405085ea0c66216502228
8294,6/26/2021,63,Credit,f19a6967a62405085ea0c66216502228
8302,6/26/2021,25.85,Credit,39315cd454a10d6163737745617f33e4
8308,6/26/2021,500,Credit,a4430322e1a97fcb655aab8168705f35
8308,6/26/2021,500,Credit,a4430322e1a97fcb655aab8168705f35
8310,6/27/2021,63,Credit,59687f79466047113b81292a3221ec65
8314,6/27/2021,10.34,Credit,e02708581bab7353fd92492305c5352c
8314,6/27/2021,10.34,Credit,7f7950b2b250b6b1d356a0251b3c05ee
8314,6/27/2021,10.34,Credit,e02708581bab7353fd92492305c5352c
8314,6/27/2021,10.34,Credit,e02708581bab7353fd92492305c5352c
8328,6/29/2021,25.85,Credit,d1370ad1b7665dfd02949c77f350ce91
8328,6/29/2021,25.85,Credit,d1370ad1b7665dfd02949c77f350ce91
8331,6/29/2021,10.34,Credit,9270e50bf15d7d8fac358291c85c2b17
8423,7/14/2021,10.34,Credit,b7fcee68557adf91f34c4487d6e7dc1e
8423,7/14/2021,10.34,Credit,b7fcee68557adf91f34c4487d6e7dc1e
8424,7/14/2021,20.68,Credit,13c717bfb15556bd1af77cd05f2045fe
8432,7/15/2021,103.4,Credit,c5f2c975e13ce68e0ddea9bf22abdcb2
8432,7/15/2021,103.4,Credit,c5f2c975e13ce68e0ddea9bf22abdcb2
8434,7/15/2021,50,Credit,a14ff909739f20ef02749102caea1029
8437,7/15/2021,10.34,Credit,305004e68ba4eb922e71bdd513c07469
8440,7/15/2021,300,Credit,fa8973c841774e270f7269d3370c841a
8444,7/16/2021,103.4,Credit,574f854141db8bead97fc8f2a2a80de8
8444,7/16/2021,103.4,Credit,574f854141db8bead97fc8f2a2a80de8
8446,7/16/2021,86.16,Credit,6766ebf70a32b9f3cb5cadb8f14b6358
8450,7/17/2021,50,Credit,bc577004ca58462a99a6f4ab336979e7
8451,7/17/2021,517,Credit,5ebb8ee42af98151adbea841e599979e
8452,7/17/2021,103.4,Credit,4f8244edb8c0e91c9defbf635f3497c2
8453,7/17/2021,103.4,Credit,21e302fe0bb520a925329f09ba4f8e68
8456,7/17/2021,103.4,Credit,f28f852f5cf08952f65e79d957895794
8458,7/18/2021,25.85,Credit,3cfa1bd6d8ac09c0f4459de55784050c
8459,7/18/2021,10.34,Credit,bdf050098769710f987ef240a83b2ff7
8461,7/18/2021,517,Credit,4bdd581e975fc272f3e02d4557e874f2
8461,7/18/2021,517,Credit,4bdd581e975fc272f3e02d4557e874f2
8511,7/25/2021,5,Credit,5e50336bb2e14d1b0757c427e16d794d
8512,7/26/2021,51.7,Credit,fb303dcedc4e5ebe5477659efa460d14
8515,7/26/2021,63,Credit,f19a6967a62405085ea0c66216502228
8515,7/26/2021,63,Credit,f19a6967a62405085ea0c66216502228
8519,7/26/2021,21,Credit,9d91577c29f5d27fe1ce309c7d1f844d
8521,7/26/2021,25.85,Credit,39315cd454a10d6163737745617f33e4
11268,11/23/2020,10.34,EFT,2c36b480807042b1a225d1b6e337fa52
11273,11/23/2020,103.4,EFT,309dee1de475ec62268595f383b9be11
11274,11/23/2020,51.7,EFT,da67667440f0499491213e7f368b990b
11279,7/25/2020,25.85,EFT,9c3d82716cf1cdd56a14968609e21e43
11282,7/25/2020,3.1,EFT,ab6a906614e62bde15f442502a787ea0
11285,11/23/2020,20.68,EFT,04b5d7a597ad82512e22b208a15e95cd
11286,11/23/2020,103.4,EFT,d6a082c2af286e609b1d3cef6745e4c1
11287,11/23/2020,103.4,EFT,8d9fc9bedaaa3f37e8b128d9d4e0c430
11289,11/23/2020,103.4,EFT,15506a47fb96aa229dc4670a6468b092
11291,11/23/2020,103.4,EFT,86e2ea30c5ff939ec6a0e30489b467a0
11298,7/25/2020,120,EFT,eae5b3112ab4204977e930827b7b9260
11309,11/23/2020,51.7,EFT,1e1cf5a9f5251237327ea698a0dd4422
11310,11/23/2020,20.68,EFT,ac52abdc8dbdbfa9374116c4f399e5dd
11314,11/23/2020,103.4,EFT,d8f508e3f3ae13b4593c3aa87d27f3fc
11315,11/23/2020,51.7,EFT,f02bf687684cfb58344cf5493591accd
8482,7/22/2021,103.4,Credit,fce30d3d441b7d9d068c22b2be4e9b43
8484,7/23/2021,15.51,Credit,f4aea82573d8f04f2761f123bb0e117c
8503,7/24/2021,335.02,Credit,c716b4733c1c6daa593c3fab72ffec9d
8503,7/24/2021,335.02,Credit,c716b4733c1c6daa593c3fab72ffec9d
8504,7/24/2021,77.55,Credit,e489fbcdba3d8f12d4d091ff87890983
11323,11/23/2020,51.7,EFT,4661b497cd594819082aa352dae35281
11325,11/23/2020,103.4,EFT,f6e9b68bbd46d21fc52f264884967486
11327,11/23/2020,103.4,EFT,15506a47fb96aa229dc4670a6468b092
11328,11/23/2020,25.85,EFT,4439a7a23452ab725468ad2de69cabb0
11334,7/28/2020,3.61,EFT,a1b4a9e69a3405dfa05f1cb405c16993
11338,11/23/2020,103.4,EFT,57b94d4e84dd421610533d2a8b6e565f
11339,11/23/2020,51.7,EFT,615f242354c276fd9acc199904c62f74
11341,7/28/2020,51.7,EFT,0ac3bab7b48e1c728e9f6ab86bbe07a7
11345,7/28/2020,103.4,EFT,28ff7794a69b1e9859a738a8572c001d
11348,7/28/2020,5.95,EFT,defe2353453958d0cc3158fee4b223cf
11353,7/28/2020,103.4,EFT,01a47997fb5fe9b7289c03777216cd35
11362,7/29/2020,20.68,EFT,28d4ae8d9416f8178165b3f41452f268
11363,7/29/2020,20.68,EFT,89cae5a85bef4caddc1364a4c5ef6c8e
11368,7/29/2020,51.7,EFT,0111737128059b3299fa23cdc5a4ac5b
11371,7/29/2020,15.51,EFT,78d426420cab195ac1c9155b5aa3a80d
11372,7/29/2020,103.4,EFT,7ce3f388c0374e84bf7ea57f7abf09e3
11373,7/29/2020,10.34,EFT,4a21d75dcb9ca426c2dfd727ed2f6e51
11377,7/30/2020,25.85,EFT,44e1f8cc7c12e059220fe36b2b9f610a
11378,7/30/2020,25.85,EFT,8747b4fe65914ee2d7747ab9980b70db
11380,7/30/2020,20.68,EFT,e7fd48ce3f1287d6c6fae545de68dbc3
11382,7/30/2020,25.85,EFT,61047fa0f2889cb04c643fbebec997e5
11386,7/30/2020,25.85,EFT,d2103c7e67f22b2818be553a2b7dd1e2
11390,7/31/2020,25,EFT,bc593925451ca5759f60c8225ede0219
11392,7/31/2020,50,EFT,ff583815b726a4d775affdb917a62d8b
11394,7/31/2020,15.51,EFT,77afdf6a6999ae5f1a76fe69cbacb342
11395,7/31/2020,25.85,EFT,599cf41bffbba7087d6e73c7517f4403
11398,7/31/2020,103.4,EFT,ee9c285099a6473a5f333a779652d6e3
11406,8/2/2020,103.4,EFT,1c458b817d619972777bf564f7c2be30
11407,8/2/2020,5.17,EFT,12dd564f3a254f491f6204c6d8240ee3
11408,8/2/2020,5.17,EFT,c869f197dadb7dc1fd68c4e6f41aaab3
11410,8/2/2020,103.4,EFT,889c052ac9dfe5557b3510678101abe2
