id,status,Sends,Opens,Clicks,lifetodategiving,yeartodategiving,lastgiftamount,lastgiftdate,ContactType,MonetaryTier,DonorStatus,IndividualDonorType,Tier3Classification
ded3dbbe600bcaef1eaa53efafaf137c,subscribed,92,164,6,182,0,78,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
19da85f87b2efddec5e5f4b58e3f00c2,unsubscribed,0,0,0,552,0,500,12/30/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
352434b0884538b53a0e921190d25b41,subscribed,113,16,3,312,0,103,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
8cea939eb6d2e95b2cf38a5a6c044c5e,subscribed,93,85,0,75,0,25,12/30/2021,Donor,Silver,SingleDonor,Multiple Single Donations,Multiple Single Donations
fd7beafb81fa7b9e38645526d5d39ad6,subscribed,110,15,0,0,0,750,12/30/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
4e89b1bd0d920c92331c06ffbaa6427a,subscribed,89,17,1,363,0,104,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
d74841256eaecc7fd7871d4dfd494ccf,subscribed,91,37,2,155,0,52,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
0ed1f8dba0c1c1c91d4528fc1c86072b,subscribed,87,66,1,203,0,100,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
e21b2cd18a85b7bd655692fa69b84867,subscribed,90,94,8,827,0,206,12/30/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
05c25ad8a8354dd7813d4547cfa173a1,subscribed,88,98,4,103,0,103,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
d47b63ac0cceace12d383b8d82e4acd6,subscribed,85,53,1,413,0,206,12/30/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
7cd0b304e44316c2d54f235540549a1b,subscribed,16,0,0,0,0,200,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
1fe351aa9da3e0acec0aca737c67ac5a,subscribed,88,23,1,155,0,52,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
e283328ac0298ca2f150b024a6a620ff,subscribed,21,17,0,52,0,52,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
bddac16dd3478763a5ad261dd54e2636,subscribed,19,0,0,26,0,26,12/30/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
4dedee943347948e9222d0fdf8f0d475,unsubscribed,1,3,0,26,0,26,12/30/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
c727d0d149f6741929226d8a1f8ddc6d,unsubscribed,14,15,1,25,0,25,12/30/2021,Donor,Silver,SingleDonor,Single Donor,Single Donor
7026d2f5f609b9d20117f89efcbe5d74,subscribed,22,46,0,103,0,103,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
de2ddef9a5645f3643c36364578d8ad9,subscribed,19,27,0,26,0,26,12/30/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
a9610f147cdc904f304ef9f3e8391f8a,subscribed,20,26,0,26,0,26,12/30/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
6bcb92c42495ce74cc196878248b0467,subscribed,21,0,0,11,0,11,12/30/2021,Donor,Silver,SingleDonor,Single Donor,Single Donor
4e30a00e4929dc182f84c21df06e355f,subscribed,21,0,0,26,0,26,12/30/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
d2a8eb32846aaeeb7ed984501c9f423d,subscribed,21,22,0,103,0,103,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
d24e7bb493e478d6dd1023dfe9108957,subscribed,19,6,0,52,0,52,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
2576a4f1d61468b842843801fc5edfb1,subscribed,21,9,0,52,0,52,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
a9efdba47e574a68517e55c979eadc73,subscribed,21,17,0,103,0,103,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
3051045ecb03580a2cc0718f00356cc4,subscribed,21,18,0,103,0,103,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
57b1f8fab330a2a98dea34c314e16c18,subscribed,20,1,0,26,0,26,12/30/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
a0f29c0826e3b52df5b8a3cd84d51dcc,subscribed,111,56,8,620,0,258,12/30/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
0b0fd24a62855ef0e6d8d5227846dabf,subscribed,111,58,2,207,0,103,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
1f493813c25b962d35333b6d29be1891,subscribed,91,9,2,42,0,11,12/30/2021,Donor,Silver,SingleDonor,Multiple Single Donations,Multiple Single Donations
6e0649c8f433bd8b8e600582a3963c35,subscribed,85,68,4,88,0,10,12/30/2021,Donor,Silver,SingleDonor,Multiple Single Donations,Multiple Single Donations
657f9eb7d66fd76b39305f61cf9c61b1,subscribed,85,79,0,155,0,52,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
3a8004be106885c8ff8da7c1c9be1c60,subscribed,86,59,6,837,0,30,12/30/2021,Donor,Gold,SingleDonor,Multiple Single Donations,Multiple Single Donations
56573893514dc4b9beca86f0ac7e1415,subscribed,86,35,2,78,0,26,12/30/2021,Donor,Gold,SingleDonor,Multiple Single Donations,Multiple Single Donations
fba3a12fe8768c94c19367c62b6cf914,subscribed,44,130,3,10,0,10,12/30/2021,Donor,Silver,SingleDonor,Single Donor,Organization
3cd445a83e5f34501da378f4a08c4f35,subscribed,114,98,8,62,0,21,12/30/2021,Donor,Silver,SingleDonor,Multiple Single Donations,Multiple Single Donations
85a99dd3f18162f43f45151a3b9a37aa,subscribed,111,13,2,200,0,100,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
734515e6662b80216ded9e0035142347,subscribed,110,78,4,279,0,52,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
cca7329cc0b45d3b3b1161b868d993d6,subscribed,85,11,1,155,0,52,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
5837e585bc87616017af5b2759cc0006,subscribed,115,97,1,225,0,50,12/30/2021,Donor,Gold,SingleDonor,Multiple Single Donations,Multiple Single Donations
512da24c82a0799cdbaf88380504f497,unsubscribed,5,5,0,0,0,0,12/30/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
3122e7ec1f53a47a3e01ba798c9030c1,subscribed,85,0,0,200,0,100,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
53b7bc949bd47df640881196cf6ed4ce,subscribed,32,1,0,103,0,103,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
c5562f95ad798338bc2f556ce5dd66ec,subscribed,33,18,0,52,0,52,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
27239a940e6af29aae71a913e8196485,subscribed,31,66,0,26,0,26,12/30/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
aeaa96ab47488344082915f624488a06,subscribed,102,25,3,515,0,515,12/30/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
13f2f34dd6c270e52795ce81d3f6120a,subscribed,33,62,0,26,0,26,12/30/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
f0040bcd5141afa475cbada8bc0ad426,subscribed,32,44,1,309,0,309,12/30/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
7bba474ddf020ed866b13fd35cbe5f50,subscribed,91,85,5,166,0,52,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
b6895c67dad37bfb780926f45858f3a8,subscribed,84,37,1,303,0,103,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
f0ee002acf37bfe5d64d15520cb6e73b,subscribed,85,58,0,258,0,103,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
61091a79b5508313676cc63728a247ef,subscribed,85,37,1,200,0,100,12/30/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
3f393ff96194ff6cdc22c7854291bd5f,unsubscribed,8,3,4,0,0,500,12/30/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
02a9bc759efc9ec49a12bb9db5f19a0e,subscribed,32,15,0,103,0,103,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
c3c220e6111dc386aeba8cc8ba36858e,subscribed,33,38,0,52,0,52,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
abcf6f7fa183c6a82187e33ffd7c2c73,subscribed,30,50,0,52,0,52,12/30/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
dae7dce82a3d71897ded1f94033a089d,subscribed,112,18,4,100,0,50,12/31/2021,Donor,Gold,SingleDonor,Multiple Single Donations,Multiple Single Donations
4bfda87f92155c0d0e6e17d4657f4932,subscribed,112,174,9,0,0,250,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Foundation
14ed054ac1e2043521f53e9f1ac24a62,subscribed,112,3,9,0,0,309,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
4a94fe2fe0e0cea4439f75f9165e7108,subscribed,108,6,0,0,0,0,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
de7646605d0d2b7c2a04316c3985f1c9,cleaned,42,16,0,303,0,200,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
ced5d272d0ea3c1f410e4535f81c9f05,subscribed,93,20,5,52,0,26,12/31/2021,Donor,Gold,SingleDonor,Multiple Single Donations,Multiple Single Donations
b22f9170d45f881efb4b86777a95f3a9,transactional,0,0,0,0,0,250,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Foundation
8a3d1037a77486740908c9ddb18c78ea,subscribed,91,83,1,155,0,52,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
3bfb918769e421c38dc7981561664615,unsubscribed,18,37,0,26,0,26,12/31/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
b8ba714bc0f4d85a32de91dbdb904478,subscribed,31,36,0,104,0,104,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
a3c5ebc0f56a553614731cc28e4ee805,subscribed,32,2,0,56,0,56,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
18d2c77f4770e1020d17154c4e9824dc,subscribed,32,0,0,26,0,26,12/31/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
07d231b4699a70cfefb011c78b5e8887,unsubscribed,25,3,1,258,0,258,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
6bede5f672625be7d097edf7800b51c2,subscribed,30,20,0,71,0,20,12/31/2021,Donor,Silver,SingleDonor,Multiple Single Donations,Multiple Single Donations
82b873b86399cd429045a4f9cc2779eb,subscribed,33,0,0,100,0,100,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
d5dc86c9605b9c38c8d4b6cedecb3bf5,subscribed,30,55,0,100,0,100,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
fbb9eafea9077fcb7bb988cc9d5b7c4f,unsubscribed,1,1,1,26,0,26,12/31/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
7c85863ae238fa9150f1a16b0a98cb4a,subscribed,30,0,0,200,0,200,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
c39ff474d194b20b059534b67cc8a900,subscribed,30,47,0,26,0,26,12/31/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
73c184d137f1377ac12314e45354e311,subscribed,31,2,0,103,0,103,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
fd510ba99ae80a438fc2312e648bd86a,subscribed,30,7,0,104,0,104,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
4cca9fcab55ca2341e7747700e51194f,unsubscribed,10,3,1,103,0,103,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
cbba0ef21f5c4090dc8659466064f4fd,subscribed,31,19,0,103,0,103,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
73beeb35676ed8968661c420b6307641,subscribed,30,9,0,103,0,103,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
e2c96f4e07c8b0d3b70ed2350917f732,unsubscribed,3,3,0,258,0,258,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
2c1ab65ef2025ec20ab97b0582222b69,subscribed,33,35,0,206,0,206,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
0b08b39604a918c5fcff80d94ce0c1e8,subscribed,31,27,0,104,0,104,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
c286d3e12d8f66e59973652ed810d894,subscribed,31,18,1,78,0,78,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
dd5c8833dcbacb6a9fdc7d060a66f3fb,subscribed,31,35,0,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
d7583bccbc7b67c72a6653958539a2b2,unsubscribed,27,17,1,522,0,522,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
4681096e963c6698ef36d08226318a8b,unsubscribed,2,2,1,50,0,50,12/31/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
717c8a6e66755c316f2e60995d81b3c2,subscribed,30,19,0,500,0,500,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
081cefac4978941ccdbd5935ba2535d7,subscribed,30,6,0,100,0,100,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
b64cdb28b405948f5772c696280edbbf,subscribed,30,31,1,206,0,206,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
4df114797017bc331e89c8d9d629ba89,subscribed,33,41,0,155,0,155,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
330af7170fc02db5bb3972f433773ece,subscribed,32,1,0,104,0,104,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
21cf777dbac475c7755aaebcb3ba129c,subscribed,33,0,0,186,0,186,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
aac9741a8ba9d1b9683b3087f6eb14d4,subscribed,33,4,0,26,0,26,12/31/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
c12d2a591001583e9cbb2f5d335517aa,subscribed,109,31,62,724,0,103,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
cbc56b57a73aec75ef69bf0e0f93936c,subscribed,92,27,4,129,0,26,12/31/2021,Donor,Gold,SingleDonor,Multiple Single Donations,Multiple Single Donations
d5a3869ef40e18f8832ec7d47348dd8f,unsubscribed,1,2,1,258,0,258,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
2cf8974c65fba94b35fcba704626f88c,subscribed,32,30,0,0,0,206,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
f73f11feacc55bb950dfd0c1ae0b21de,subscribed,33,41,0,0,0,0,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
7c8172876a139427012c1d22a7cb04e1,unsubscribed,1,1,1,103,0,103,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
eb9533245f2a581dda29966d2760b54f,subscribed,33,13,0,100,0,100,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
25ea5b3c6117dbfe17b9e5ed4bc0dcdf,subscribed,30,15,0,400,0,200,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
e2e3c97a84356a0eb53ff6cec00cd760,subscribed,32,0,0,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
d3472a745d3dd97047bae18dadc0e876,subscribed,33,2,0,0,0,0,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
ea9b69365fa821bc2c333bb7d245c355,subscribed,32,9,0,100,0,100,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
aa1837c0d66c4fa43b3b912f2eb1c7f0,unsubscribed,28,55,0,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
4fb0755bbc40cd78cbd36a7eab4cd953,subscribed,33,36,0,100,0,100,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
403c093fa3bf492b36acd5b5f7d96fd6,subscribed,32,101,4,104,0,104,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
ac1d9b01c32fecc9a7466285b61e927b,subscribed,31,9,0,157,0,157,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
6370c959887dda5ffa35644b55fc3ed7,subscribed,33,7,0,500,0,500,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
779a2ef217e024f85bff75b5ef73e53d,subscribed,31,5,0,150,0,150,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
b8e6a3087a844e0f174987b836a09c9b,subscribed,31,5,0,200,0,100,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
557357a705c702d8f4db83c6f30491a0,subscribed,31,0,0,103,0,103,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
295e163e15c07a8f6182b4eec73fa8e3,unsubscribed,1,1,1,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
bb1f5b2a86b77dfacecda6f37e2d98a7,subscribed,30,14,0,50,0,50,12/31/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
1bf326a3d023620af4b74d079a7c6564,subscribed,31,85,0,26,0,26,12/31/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
2750bf222497535b039fd51323768e87,subscribed,32,3,0,50,0,50,12/31/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
ae054093f82302bde606bc850888f519,subscribed,33,34,0,567,0,567,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
0168845265180ee18d931ff545eab4c3,subscribed,31,23,0,103,0,103,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
196fcb5861fcfd74957df9da0a7bef0e,subscribed,33,5,0,500,0,500,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
3e3e2680bf28b1d709b16ceaa8cf179f,subscribed,32,3,0,515,0,515,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
40fb4b338b6fbeb48421eb8a35a3dba2,cleaned,6,0,0,100,0,100,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
d0115fafc6be79eab981592d08234107,unsubscribed,2,5,1,100,0,100,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
ca582572bed0807cdd178a727c8745f4,unsubscribed,30,26,2,250,0,250,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
d2ce60477237d69a2d3152d880e45535,subscribed,31,22,0,78,0,78,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
050d6678a28b049353fcf185617318e1,subscribed,31,0,0,0,0,0,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
a79cb243de91ea271b79a7bbc29af649,subscribed,33,34,1,500,0,500,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
628000498a001c7cf624682d66421d32,subscribed,32,0,0,104,0,104,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
a3ba8fdf9500ff5699d6a9aa5c454a7a,unsubscribed,12,7,17,500,0,500,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
cc3abfc9ff1136187b1abe71574f99d0,subscribed,32,14,0,21,0,21,12/31/2021,Donor,Silver,SingleDonor,Single Donor,Single Donor
05bb6ccf008038a9bb6f31d81595bc80,subscribed,32,6,1,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
f0808212cf898bede0a7b1bb5ec6a0fe,unsubscribed,4,7,1,50,0,50,12/31/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
b7a1fbd3d40b0e66c13193a19ad8d69a,cleaned,1,0,0,155,0,52,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
a13abf2367a146851383336034a9e6f5,subscribed,30,0,0,0,0,0,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
6f35c3cd6b843296b2fe8a2099b30f2a,subscribed,32,0,0,206,0,206,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
68c967c0e3ec3da05443686b769b7eb4,cleaned,1,0,0,206,0,206,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
267a1c4c320e8f391a56617df5c52b17,subscribed,33,77,0,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
4bfda87f92155c0d0e6e17d4657f4932,subscribed,112,174,9,0,0,250,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Foundation
5422e1ee39525cc8709309791f56b0ca,unsubscribed,50,77,0,353,0,103,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
a1403bb50c97351f4edc03995f862360,subscribed,76,31,0,0,0,515,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
5524554d518c083c37eb8b64c8fbb293,subscribed,76,68,0,0,0,0,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
72e7cf164fae37ddea9780bc878ecba7,unsubscribed,3,1,0,400,0,200,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
3b4d0de006bf60ebdf472de1bedec5b7,subscribed,77,37,6,620,0,52,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
7f05f6eb25c033dbed00da2f2c7ba886,subscribed,66,19,0,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
cc961f8b6efb11c8770cae2504938fab,subscribed,113,51,6,0,0,258,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
1c76e403936e17629a61ef15ce8bf729,subscribed,86,176,15,516,0,103,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
54cda8027f1ec4c29f88d545f3a5b462,subscribed,87,94,1,26,0,26,12/31/2021,Donor,Gold,SingleDonor,Single Donor,Single Donor
d29cf1521374dba9e5bb22768cf4df19,subscribed,90,348,6,0,0,361,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
4bd6cfda13718c291bb120f80e490f33,subscribed,54,45,11,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
999663fa8492d650ad0163d5c10d1adf,subscribed,112,55,1,71,0,20,12/31/2021,Donor,Silver,SingleDonor,Multiple Single Donations,Multiple Single Donations
0c3943efd9bcbb60fcb724c92fbbb2a4,subscribed,112,5,1,0,0,515,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
f6916f81f816762c1e876b20636e324c,subscribed,88,17,1,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
c97880207088296fb3d5f740f5f06bf4,cleaned,43,22,8,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
54fc6d4d7395dd2cf558dc1de77d287a,subscribed,115,47,4,46,0,26,12/31/2021,Donor,Gold,SingleDonor,Multiple Single Donations,Multiple Single Donations
de033fadb1925504c5e623282e7248bb,subscribed,112,69,19,202,0,100,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
370e2e522bca41cadfa0b8c01a400fb5,unsubscribed,6,1,0,203,0,100,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
f653cbc73c4a467a6994e700471a3012,subscribed,91,86,1,207,0,103,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
8e6d7ce9bd370ed9b753e05323bcdf61,subscribed,92,54,5,310,0,206,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
021185da4b50f19c2b78c78498cf9ee0,subscribed,87,9,1,155,0,52,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
a5a80644e1f58964efeaa65e47b76e24,subscribed,19,21,0,500,0,500,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
47e067338fd9041c6ae00a87d9c5765f,subscribed,21,13,0,100,0,100,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
c73a7948dd14b107435e1f11f0630e2c,subscribed,21,59,3,0,0,0,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
de84af17b9d535ada38171bcb4444c25,subscribed,18,21,0,153,0,153,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
49fcdb77fd213a72d01351e21c37fb35,subscribed,19,0,0,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
034dd2d9b235f09fe03a327656b9fd51,subscribed,114,7,2,465,0,52,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
26927591990fdc38ab5c3bbef18d2ac0,subscribed,114,48,5,413,0,103,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
1ac2fa2b8b3ae93a7331784904550efb,unsubscribed,2,1,0,310,0,103,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
e0305ce9674c4ccd1ae737f1f93a26a0,subscribed,91,36,0,0,0,206,12/31/2021,Donor,Platinum,SingleDonor,Multiple Single Donations,Multiple Single Donations
65997158cbc1cce00daf8dfdbefce0b9,subscribed,86,44,3,155,0,52,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
31ff297afe01a64bcfb10885835ffb9a,subscribed,87,32,0,103,0,52,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
1069c07ea3428ba0b9e1748f2bc0106c,subscribed,87,1,1,303,0,103,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
774ccf3af150f239ea914721f16e4626,subscribed,85,50,1,155,0,52,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
eba2c8f89fa3fb2283c4839271579564,subscribed,86,89,2,455,0,200,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
b1807a6eca76dd19c16cdbcf116e6f07,subscribed,40,92,1,516,0,103,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
7a57fb975ca824ee8acb0e470bb64b49,cleaned,1,0,0,207,0,103,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
bc3d09f8bb6c76335f1145d1f99031f2,subscribed,104,64,3,52,0,52,12/31/2021,Donor,Diamond,SingleDonor,Single Donor,Single Donor
b4334a1e14b7d82e1959ba63c2e0332b,subscribed,112,5,3,517,0,52,12/31/2021,Donor,Diamond,SingleDonor,Multiple Single Donations,Multiple Single Donations
e9857e3b5e834cee90a258aa0a34a5a2,subscribed,104,10,4,250,0,250,12/31/2021,Donor,Platinum,SingleDonor,Single Donor,Single Donor
